created_at	full_text	screen_name	edited_text
Tue May 07 10:45:07 +0000 2019	Los padres de la española desaparecida en París piden no convertir el caso en un «circo» https://t.co/FziJX1D9Jn	abc_es	padres española desaparecida París piden convertir caso « circo »
Tue May 07 10:40:01 +0000 2019	Monedero carga contra Risto Mejide tras mandarle una banda de mariachis a la universidad https://t.co/5FlMFh1bel	abc_es	Monedero carga Risto Mejide mandarle banda mariachis universidad
Tue May 07 10:35:00 +0000 2019	Fe de Ratas: Sánchez recibe a Pablo Casado https://t.co/mHzqgjTHJg Por @HUMORJMNIETO	abc_es	Fe Ratas Sánchez recibe Pablo Casado HUMORJMNIETO
Tue May 07 10:30:00 +0000 2019	Eurovisión frena la escalada de tensión en Gaza https://t.co/PsiSaQM3rO	abc_es	Eurovisión frena escalada tensión Gaza
Tue May 07 10:20:00 +0000 2019	Nueva York demanda a oficiales de prisión por revisar las zonas genitales a mujeres https://t.co/4FxQIzVRXM	abc_es	Nueva York demanda oficiales prisión revisar zonas genitales mujeres
Tue May 07 10:10:28 +0000 2019	"RT @COPE: ""¿Hay un doble de Herrera por la Feria de Abril?"" Alguien que se asemeja mucho, muchísimo, al comunicador merodea por la Feria de…"	abc_es	COPE ¿Hay doble Herrera Feria Abril '' Alguien asemeja muchísimo comunicador merodea Feria de…
Tue May 07 10:10:01 +0000 2019	Valverde y Casemiro alivian a Zidane: doble nacionalidad inminente https://t.co/QP4YQQZBab	abc_es	Valverde Casemiro alivian Zidane doble nacionalidad inminente
Tue May 07 10:05:01 +0000 2019	Viggo Mortensen estalla contra Vox por usar a su personaje de «El Señor de los Anillos» https://t.co/vswiox9XcA	abc_es	Viggo Mortensen estalla Vox usar personaje « Señor Anillos »
Tue May 07 10:00:01 +0000 2019	Detenido por intentar acabar con la vida de un conocido suyo por una cuestión de celos en Sevilla https://t.co/0noVBKnZeF	abc_es	Detenido intentar acabar vida conocido cuestión celos Sevilla
Tue May 07 09:57:14 +0000 2019	Gala MET: joyas atrevidas, extravagantes y prohibitivas https://t.co/IClCHLKnRi #GalaMET	abc_es	Gala MET joyas atrevidas extravagantes prohibitivas GalaMET
Tue May 07 09:55:00 +0000 2019	Más de 200 inmigrantes rescatados en cuatro pateras cerca de las costas de Cádiz https://t.co/YJxtjj7dzE	abc_es	200 inmigrantes rescatados cuatro pateras cerca costas Cádiz
Tue May 07 09:50:00 +0000 2019	La misteriosa desaparición de dos embarazadas en Chicago que ya habrían dado a luz https://t.co/nHkitNRLds	abc_es	misteriosa desaparición dos embarazadas Chicago dado luz
Tue May 07 09:48:12 +0000 2019	RT @abceconomia: ¿Cómo pueden beneficiarse los pequeños ahorradores de invertir en activos socialmente responsables? Descúbrelo en la jorna…	abc_es	abceconomia ¿Cómo pueden beneficiarse pequeños ahorradores invertir activos socialmente responsables Descúbrelo jorna…
Wed May 08 16:30:36 +0000 2019	"La #España vacía… de cines: desde 2008 se han cerrado más de 600 salas. Un artículo de @Zurro_85 
https://t.co/1BAE3PlwQl"	elespanolcom	España vacía… cines 2008 cerrado 600 salas artículo Zurro_85
Wed May 08 16:25:54 +0000 2019	"🔴 Natalia llevaba varios días ingresada en observación en un hospital psiquiátrico. 👇
https://t.co/l0GsCXyfHN https://t.co/k9igxq3q8V"	elespanolcom	🔴 Natalia llevaba varios días ingresada observación hospital psiquiátrico 👇
Wed May 08 16:22:37 +0000 2019	La reina Isabel II ya conoce a su octavo bisnieto, Archie Harrison Mountbatten-Windsor https://t.co/K6pL290Tgm	elespanolcom	reina Isabel II conoce octavo bisnieto Archie Harrison Mountbatten-Windsor
Wed May 08 16:15:48 +0000 2019	"Laura Luemo ""está mejor muerta"": dos adolescentes detenidos por alegrarse del crimen https://t.co/PQFoFIz0lq"	elespanolcom	Laura Luemo mejor muerta '' dos adolescentes detenidos alegrarse crimen
Wed May 08 16:14:29 +0000 2019	"🔴 Natalia llevaba varios días hospitalizada según fuentes de la Guardia Civil. 
https://t.co/iHNFDHpGLX"	elespanolcom	🔴 Natalia llevaba varios días hospitalizada fuentes Guardia Civil
Wed May 08 16:08:44 +0000 2019	"Rivera se adelanta a Casado y recurre al TC la candidatura de Puigdemont a las #EleccionesEuropeas 
https://t.co/IpDq9vCMHa"	elespanolcom	Rivera adelanta Casado recurre TC candidatura Puigdemont EleccionesEuropeas
Wed May 08 16:00:53 +0000 2019	"Las casas flotantes más sorprendentes del mundo, ¿te atreverías a vivir en una? Con @leroymerlin_es #BrandedContent 
https://t.co/VePDG347zy"	elespanolcom	casas flotantes sorprendentes mundo ¿te atreverías vivir leroymerlin_es BrandedContent
Wed May 08 15:45:11 +0000 2019	Trump prohíbe al Congreso examinar el informe del fiscal Mueller sobre el 'Rusiagate' https://t.co/fwzwc8A2M2 https://t.co/fyOGLi3P6k	elespanolcom	Trump prohíbe Congreso examinar informe fiscal Mueller 'Rusiagate
Wed May 08 15:35:04 +0000 2019	"🔴 Declara ahora José Alberto Carbonell, director del puerto de Barcelona, cuenta que se solicitó autorización para el atraque del buque Rapsody el día 18 de septiembre por la tarde y denegada al día siguiente. #JuicioalProcés
https://t.co/cYO8pm6ET5 https://t.co/5uXMaGecJt"	elespanolcom	🔴 Declara ahora José Alberto Carbonell director puerto Barcelona cuenta solicitó autorización atraque buque Rapsody día 18 septiembre tarde denegada día siguiente JuicioalProcés
Wed May 08 15:30:19 +0000 2019	Por qué Machado nunca tuvo sexo con Guiomar: Nieves Herrero reivindica a la musa del poeta. Nos lo cuenta @davidbr94 https://t.co/fCqJRz16Jr	elespanolcom	Machado nunca sexo Guiomar Nieves Herrero reivindica musa poeta cuenta davidbr94
Wed May 08 15:28:50 +0000 2019	"🔴La familia de Natalia, ""súper contenta"" con el desenlace. 👇https://t.co/aXckQoU7ie https://t.co/KpLpOq94rS"	elespanolcom	🔴La familia Natalia súper contenta '' desenlace 👇https
Wed May 08 15:15:54 +0000 2019	"El PP, como ""el Liverpool"", según Casado: ""En la segunda parte hay que darlo todo y remontar"", informa @martaespartero 
https://t.co/jqMfZt9njO"	elespanolcom	PP Liverpool '' Casado segunda parte darlo remontar '' informa martaespartero
Wed May 08 15:00:12 +0000 2019	".@VinaArnaiz, la bodega de García Carrión en Ribera del Duero #BrandedContent 
https://t.co/fC1flQZkYv"	elespanolcom	VinaArnaiz bodega García Carrión Ribera Duero BrandedContent
Wed May 08 14:52:20 +0000 2019	"🔴 Testifica ahora otro votante: ""Una persona de ultraderecha llevaba un paraguas con una pistola simulada en la punta, para intimidar"", relata. #JuicioalProcés 
https://t.co/12YxAmTBsE https://t.co/KHEGBhs57j"	elespanolcom	🔴 Testifica ahora votante persona ultraderecha llevaba paraguas pistola simulada punta intimidar '' relata JuicioalProcés
Wed May 08 14:45:21 +0000 2019	La perra Milagros, citada en el juicio de su propio maltrato: su dueño la tiró viva a la basura https://t.co/MtcUMWMQ5c	elespanolcom	perra Milagros citada juicio propio maltrato dueño tiró viva basura
Wed May 08 14:45:20 +0000 2019	Almodóvar confiesa que sufrió acoso de los curas en el colegio: “Siempre logré escapar” https://t.co/bRihQNJfAm	elespanolcom	Almodóvar confiesa sufrió acoso curas colegio “ Siempre logré escapar ”
Wed May 08 14:41:00 +0000 2019	🔴 Una pareja de españoles viajó con ella en autobús el día de su desaparición. https://t.co/iHNFDHpGLX	elespanolcom	🔴 pareja españoles viajó autobús día desaparición
Wed May 08 14:30:36 +0000 2019	Lluvia de críticas a #Alcampo por atender la queja de un tuitero 👇🏼 https://t.co/OXzMiAnL9r	elespanolcom	Lluvia críticas Alcampo atender queja tuitero 👇🏼
Wed May 08 14:15:52 +0000 2019	El drama de Forocoches: fracasan al intentar humillar al Barça https://t.co/hVNsEt6hCp	elespanolcom	drama Forocoches fracasan intentar humillar Barça
Wed May 08 14:00:12 +0000 2019	EN IMÁGENES | Cinco alimentos que tienen más calcio que la leche 👇🏼 https://t.co/vsEFOMWKmE	elespanolcom	IMÁGENES Cinco alimentos calcio leche 👇🏼
Wed May 08 13:48:36 +0000 2019	"🔴 Sigue en DIRECTO el partido del #MutuaMadridOpen 👇 
https://t.co/MwlzeDvxSY https://t.co/QAOXSUlZY9"	elespanolcom	🔴 Sigue DIRECTO partido MutuaMadridOpen 👇
Wed May 08 13:45:22 +0000 2019	"¿Se está comiendo el perro de Marta Torné su consolador? La foto de la polémica 😮
https://t.co/KHuzveuWbk"	elespanolcom	¿Se comiendo perro Marta Torné consolador foto polémica 😮
Wed May 08 13:38:28 +0000 2019	"Adrián de la Joya, el empresario discreto y amigo de Villarejo que movía sus hilos en la jet, por @arturocriado 
https://t.co/tQ4E6a387V"	elespanolcom	Adrián Joya empresario discreto amigo Villarejo movía hilos jet arturocriado
Wed May 08 13:30:29 +0000 2019	Te contamos los mejores alimentos para prevenir el cáncer de mama 👇🏼 https://t.co/f8VwGNBuOE	elespanolcom	contamos mejores alimentos prevenir cáncer mama 👇🏼
Wed May 08 13:25:17 +0000 2019	"Casado: “Sánchez pone en la Cámara del 155 a quien pide un referéndum en diez años”, informa @martaespartero 
https://t.co/nwhIPBb01g"	elespanolcom	Casado “ Sánchez pone Cámara 155 pide referéndum diez años ” informa martaespartero
Wed May 08 13:15:40 +0000 2019	Al menos ocho heridos y dos detenidos en un tiroteo en una escuela de Denver https://t.co/bTEbDE8wQY	elespanolcom	menos ocho heridos dos detenidos tiroteo escuela Denver
Wed May 08 13:07:01 +0000 2019	"#ÚLTIMAHORA Ha sido encontrada viva. 
https://t.co/SO4Ck2I2gD"	elespanolcom	ÚLTIMAHORA sido encontrada viva
Wed May 08 13:00:53 +0000 2019	La 'muerte del sexo' llega a los hogares: la inactividad sexual se dispara mes a mes https://t.co/YfYnH0s25u	elespanolcom	'muerte sexo llega hogares inactividad sexual dispara mes mes
Wed May 08 12:50:58 +0000 2019	Meghan y Harry de Inglaterra presentan a su bebé: como el padre y la abuela Diana https://t.co/uFw6ZUlikf	elespanolcom	Meghan Harry Inglaterra presentan bebé padre abuela Diana
Wed May 08 12:45:59 +0000 2019	"La pequeña Noemi, entre la vida y la muerte por la bala perdida de la Camorra en Nápoles 
https://t.co/bYKYbYmgqY https://t.co/fRiouHVxGs"	elespanolcom	pequeña Noemi vida muerte bala perdida Camorra Nápoles
Wed May 08 12:43:59 +0000 2019	"Detenidos los empresarios Adrián de la Joya y Ángel Pérez-Maura en el caso Villarejo.
https://t.co/hDWJoJNU0U https://t.co/Vkk5y5UC7e"	elespanolcom	Detenidos empresarios Adrián Joya Ángel Pérez-Maura caso Villarejo
Wed May 08 12:31:04 +0000 2019	¿Quién ocupará el Trono de Hierro? @Zurro_85 nos cuenta lo que dicen las apuestas sobre el final de #Juego de Tronos 👇🏼 https://t.co/gcBOsdYvXJ https://t.co/ABpT7ewAsP	elespanolcom	¿Quién ocupará Trono Hierro Zurro_85 cuenta dicen apuestas final Juego Tronos 👇🏼
Wed May 08 12:27:26 +0000 2019	"🔴MINUTO A MINUTO | El padre de Natalia rompe su silencio: ""Nuestra energía está centrada en encontrarla"".
https://t.co/EhjtcsjaEo https://t.co/Zb5E9CwEzB"	elespanolcom	🔴MINUTO MINUTO padre Natalia rompe silencio energía centrada encontrarla ''
Wed May 08 12:22:10 +0000 2019	"Janet Jumillas estaría muerta: buscan su cadáver tras hallar sangre en casa de uno de los detenidos, por @Davidlpalomo 
https://t.co/OSfLkhp3MY"	elespanolcom	Janet Jumillas muerta buscan cadáver hallar sangre casa detenidos Davidlpalomo
Wed May 08 12:20:22 +0000 2019	La Policía francesa redobla esfuerzos y descarta una aventura en solitario, nos lo cuenta nuestro enviado especial a #París @Lopezfrias 👇https://t.co/yES1RZUl7r	elespanolcom	Policía francesa redobla esfuerzos descarta aventura solitario cuenta enviado especial París Lopezfrias 👇https
Wed May 08 12:15:13 +0000 2019	El bulo de los yogures de Mercadona: “Estas botellas son muy dañinas” https://t.co/JLit9071kR	elespanolcom	bulo yogures Mercadona “ botellas dañinas ”
Wed May 08 12:00:23 +0000 2019	"Marina, la médica arrollada por el tren mientras hablaba por teléfono en Navalmoral, nos lo cuenta @Davidlpalomo
https://t.co/i450MsRAIY"	elespanolcom	Marina médica arrollada tren mientras hablaba teléfono Navalmoral cuenta Davidlpalomo
Wed May 08 11:56:44 +0000 2019	#ÚLTIMAHORA  Miquel Iceta será presidente del Senado 👇🏼 https://t.co/DUXRSQItKt https://t.co/dueqcAU6IT	elespanolcom	ÚLTIMAHORA Miquel Iceta presidente Senado 👇🏼
Wed May 08 11:51:30 +0000 2019	Muere la triatleta madrileña de 15 años que cayó por un barranco en Alicante https://t.co/0gnWgNwUgp	elespanolcom	Muere triatleta madrileña 15 años cayó barranco Alicante
Wed May 08 11:45:08 +0000 2019	Boda en un hospital de Navarra: una pareja se da el 'Sí quiero' antes de una operación a vida o muerte https://t.co/v1FOvHYFsn	elespanolcom	Boda hospital Navarra pareja da 'Sí quiero operación vida muerte
Wed May 08 11:30:28 +0000 2019	Los navajeros siembran de terror #Madrid: 25 apuñalados y un muerto en peleas en dos meses. Un reportaje de @Lopezfrias https://t.co/JZG8wWkTaf	elespanolcom	navajeros siembran terror Madrid 25 apuñalados muerto peleas dos meses reportaje Lopezfrias
Wed May 08 11:22:32 +0000 2019	Luciano, el profesor de Santiagio: de apoyar a La Manada a ser detenido por agresión machista https://t.co/P7VIIqv36o	elespanolcom	Luciano profesor Santiagio apoyar Manada ser detenido agresión machista
Wed May 08 11:15:38 +0000 2019	"#MinutosTV | La sucia jugarreta de #Supervivientes a Pantoja: apechuga con tus ""mierdas"" o te piras 
https://t.co/555FEsX5pF"	elespanolcom	MinutosTV sucia jugarreta Supervivientes Pantoja apechuga mierdas '' piras
Wed May 08 11:00:54 +0000 2019	"El casero de Natalia, la Erasmus en #París, cree que huyó y apunta a dos amigos: ""No me gustaron"" https://t.co/aP8KARJVjZ"	elespanolcom	casero Natalia Erasmus París cree huyó apunta dos amigos gustaron ''
Wed May 08 11:00:29 +0000 2019	La Coruña retira el título de Hijo Adoptivo a Fraga gracias a los votos del PSOE https://t.co/8WXH5iHty6	elespanolcom	Coruña retira título Hijo Adoptivo Fraga gracias votos PSOE
Wed May 08 10:55:29 +0000 2019	Este fue el recibimiento de Felipe VI en Nápoles: con el himno español encargado por el dictador Primo de Rivera en 1928. Ni el rey de España ni su padre, el rey don Juan Carlos, se inmutaron. 👇🏼 https://t.co/oBVY32jHjm	elespanolcom	recibimiento Felipe VI Nápoles himno español encargado dictador Primo Rivera 1928 rey España padre rey Juan Carlos inmutaron 👇🏼
Wed May 08 10:45:02 +0000 2019	La Guardia Civil vigila a la disidencia de ETA, que podría tener armamento https://t.co/YNenwayQAs	elespanolcom	Guardia Civil vigila disidencia ETA podría tener armamento
Wed May 08 10:38:49 +0000 2019	#Bruselas | El populismo, Trump, Italia y otros 4 riesgos que lastran a la eurozona. Información de @jsanhermelando https://t.co/DJv0MZj16g	elespanolcom	Bruselas populismo Trump Italia 4 riesgos lastran eurozona Información jsanhermelando
Wed May 08 10:36:51 +0000 2019	"OPINIÓN | Epístola al casadismo, por nuestro columnista @JesusNJurado
https://t.co/3mCyJ3LAJc https://t.co/do9eREMqpt"	elespanolcom	OPINIÓN Epístola casadismo columnista JesusNJurado
Wed May 08 10:31:08 +0000 2019	Irán reduce sus compromisos del acuerdo nuclear de 2015 https://t.co/lHGANcYseP https://t.co/5fRXBxPpe4	elespanolcom	Irán reduce compromisos acuerdo nuclear 2015
Wed May 08 10:22:03 +0000 2019	La ANC de Venezuela quita la inmunidad a siete parlamentarios opositores https://t.co/FdbSrx8y7j	elespanolcom	ANC Venezuela quita inmunidad siete parlamentarios opositores
Wed May 08 10:21:03 +0000 2019	Salman Khan y la Khan Academy, Premio Princesa de Cooperación Internacional https://t.co/MSCAwCksfp	elespanolcom	Salman Khan Khan Academy Premio Princesa Cooperación Internacional
Wed May 08 10:15:12 +0000 2019	"#Endesa se enfoca en sus inversiones pero no descarta salir de compras, una información de @NSanEsteban 
https://t.co/rLSAbNDymq https://t.co/zukSM5b9Fb"	elespanolcom	Endesa enfoca inversiones descarta salir compras información NSanEsteban
Wed May 08 10:10:59 +0000 2019	"#SOCIMISEE | ""Se ha vacunado a todo el inmobiliario español por lo que ocurre en Madrid"". Conclusiones de nuestro III Foro Inmobiliario organizado junto con ARMANEXT, @Ashurst_Spain, @stvalora_com y @AGUIRREYBAEZA 👇🏼
https://t.co/3Oqo6zPlPk https://t.co/UqlhjLJJmP"	elespanolcom	SOCIMISEE vacunado inmobiliario español ocurre Madrid '' Conclusiones III Foro Inmobiliario organizado junto ARMANEXT Ashurst_Spain stvalora_com AGUIRREYBAEZA 👇🏼
Wed May 08 10:08:35 +0000 2019	Maduro recrudece la represión: militares chavistas bloquean el Parlamento opositor. Por Néstor Veloso https://t.co/LOLXRGtzw8	elespanolcom	Maduro recrudece represión militares chavistas bloquean Parlamento opositor Néstor Veloso
Wed May 08 10:06:34 +0000 2019	"OPINIÓN | La izquierda multinacionalista, una columna de @crpandemonium
https://t.co/n2hpcwL3iF https://t.co/v8KVfHHg0B"	elespanolcom	OPINIÓN izquierda multinacionalista columna crpandemonium
Wed May 08 10:00:58 +0000 2019	"El éxtasis de #Morricone: el genio que puso música al cine se despide con un histórico concierto. Informa @Zurro_85
https://t.co/glLlnMFr5L"	elespanolcom	éxtasis Morricone genio puso música cine despide histórico concierto Informa Zurro_85
Wed May 08 09:50:58 +0000 2019	".@inigozulet nos cuenta cómo es el nuevo ""código ético"" de Vox: sus diputados tendrán que renunciar al coche oficial y al bonotaxi. #EleccionesGenerales2019 👇🏼
https://t.co/YiMYPMSwO4"	elespanolcom	inigozulet cuenta cómo nuevo código ético '' Vox diputados renunciar coche oficial bonotaxi EleccionesGenerales2019 👇🏼
Wed May 08 09:48:14 +0000 2019	"Así ha criticado el expresidente del Gobierno, José Luis Rodríguez Zapatero, la política de #Trump sobre #Venezuela: ""Creo que es un auténtico desastre, una catástrofe sin más"". 👇🏼 https://t.co/0MvNlW2szo"	elespanolcom	criticado expresidente Gobierno José Luis Rodríguez Zapatero política Trump Venezuela Creo auténtico desastre catástrofe '' 👇🏼
Wed May 08 09:45:07 +0000 2019	"'Selfies' en #Chernobyl: turismo de alto riesgo en la zona cero de la mayor tragedia nuclear. Por @MiguelitoPol 
https://t.co/9nxCqCvRxN"	elespanolcom	'Selfies Chernobyl turismo alto riesgo zona cero mayor tragedia nuclear MiguelitoPol
Wed May 08 09:38:11 +0000 2019	"Marlaska reactiva su plan de quitar las concertinas de Ceuta y Melilla tras la victoria de Sánchez en las #EleccionesGenerales28A. Nos lo cuenta @GonzaloAraluce 
https://t.co/ByDG8ffaUB"	elespanolcom	Marlaska reactiva plan quitar concertinas Ceuta Melilla victoria Sánchez EleccionesGenerales28A cuenta GonzaloAraluce
Wed May 08 09:30:27 +0000 2019	"Los cinco políticos presos elegidos el #28A piden su libertad para ejercer como parlamentarios 👇🏼
https://t.co/yZg3g3tCWc"	elespanolcom	cinco políticos presos elegidos 28A piden libertad ejercer parlamentarios 👇🏼
Wed May 08 09:29:45 +0000 2019	"🔴 Turno para una jubilada que viene de la localidad barcelonesa de Lliçà de Vall, declara que decidieron cerrar a las 17,30 ""porque llegaban muchas noticias temibles"". #JuicioalProcés 
https://t.co/UW76yjVTlf https://t.co/JqsaUP60hb"	elespanolcom	🔴 Turno jubilada viene localidad barcelonesa Lliçà Vall declara decidieron cerrar 17,30 llegaban muchas noticias temibles '' JuicioalProcés
Wed May 08 09:26:25 +0000 2019	"TRIBUNA | La derecha que sobra, por Pedro Gómez Carrizo 
https://t.co/qrDOQdDdP1 https://t.co/wanUDEWOgh"	elespanolcom	TRIBUNA derecha sobra Pedro Gómez Carrizo
Wed May 08 09:24:56 +0000 2019	"El TJUE ve ilegal el cálculo de pensiones a tiempo parcial por discriminar a las mujeres, informa @jsanhermelando 
https://t.co/vOKTCompr8"	elespanolcom	TJUE ilegal cálculo pensiones tiempo parcial discriminar mujeres informa jsanhermelando
Wed May 08 09:22:28 +0000 2019	"Busquets: ""Después de lo de Roma que vuelva a pasar esto..."" #ChampionsLeague  
https://t.co/iazPhVIeHq"	elespanolcom	Busquets Después Roma vuelva pasar ... '' ChampionsLeague
Wed May 08 09:18:15 +0000 2019	".@arturocriado nos cuenta por qué la hipoteca a tipo fijo le come la tostada al variable y cuál es la que más te conviene 👇🏼
https://t.co/Si6qkMqGCY"	elespanolcom	arturocriado cuenta hipoteca tipo fijo come tostada variable cuál conviene 👇🏼
Wed May 08 09:15:35 +0000 2019	"Del #Dakar a la #Supercopa: así nos cuenta @davidvicente cómo gasta Arabia Saudí sus petrodólares en comprar el deporte mundial. 👇🏼
https://t.co/Cnp1SGZjsV"	elespanolcom	Dakar Supercopa cuenta davidvicente cómo gasta Arabia Saudí petrodólares comprar deporte mundial 👇🏼
Wed May 08 09:08:10 +0000 2019	"🔴 El testigo, que lleva un pin amarillo, está prejubilado y el 1-O votó en Argensola: ""Era uno de los días más especiales de nuestra vida"". #JuicioalProcés
https://t.co/a6PHbstG7p https://t.co/ROBUuGF8Mz"	elespanolcom	🔴 testigo lleva pin amarillo prejubilado 1-O votó Argensola días especiales vida '' JuicioalProcés
Wed May 08 09:06:44 +0000 2019	"#JuicioalProcés': cromatismo amarillo para negar la ""insurrección"" del 1-O, pero ¿y la sedición? Por @Maria_peral 
https://t.co/o96S8aJDkN"	elespanolcom	JuicioalProcés cromatismo amarillo negar insurrección '' 1-O ¿y sedición Maria_peral
Wed May 08 09:00:39 +0000 2019	El ahorro de los hogares, en mínimos históricos por el atracón del consumo tras la salida de la crisis, una información de @arturocriado https://t.co/5eoD7WBufO	elespanolcom	ahorro hogares mínimos históricos atracón consumo salida crisis información arturocriado
Wed May 08 08:53:42 +0000 2019	"EDITORIAL | Sánchez e Iglesias: el combo que teme #Europa
https://t.co/wfbon43v6o https://t.co/daGvGlsyZb"	elespanolcom	EDITORIAL Sánchez Iglesias combo teme Europa
Wed May 08 08:50:33 +0000 2019	"#EleccionesGenerales2019 | Rivera sobre el lío de la Mesa: ""El que ha perdido diputados es el PP y nosotros hemos crecido"" https://t.co/DTh6FkkdkC"	elespanolcom	EleccionesGenerales2019 Rivera lío Mesa perdido diputados PP crecido ''
Wed May 08 08:48:44 +0000 2019	"Estas fueron las declaraciones de Pablo Iglesias tras dos horas y cuarto de reunión con Pedro Sánchez en la #Moncloa: ""Estamos de acuerdo en ponernos de acuerdo"".  #EleccionesGenerales2019 👇🏼 https://t.co/uVwHODCsJ3"	elespanolcom	declaraciones Pablo Iglesias dos horas cuarto reunión Pedro Sánchez Moncloa acuerdo ponernos acuerdo '' EleccionesGenerales2019 👇🏼
Wed May 08 08:47:13 +0000 2019	"Torra vuelve a la casilla de salida: relator y mesa de partidos para plantearse apoyar a Sánchez. Informa @basteiro
https://t.co/u9kS8CJtaY"	elespanolcom	Torra vuelve casilla salida relator mesa partidos plantearse apoyar Sánchez Informa basteiro
Wed May 08 08:45:33 +0000 2019	"Caixabank y sindicatos alcanzan un preacuerdo sobre el ERE que afectará a 2.157 empleados. Un artículo de @arturocriado
https://t.co/pgpoRwGhD3"	elespanolcom	Caixabank sindicatos alcanzan preacuerdo ERE afectará 2.157 empleados artículo arturocriado
Wed May 08 08:44:43 +0000 2019	"🔴El siguiente testigo, ingeniero de profesión, estuvo en un centro de votación el 1-O: ""No dejamos pasar a los mossos"". 
https://t.co/E0Dgn6PlCf https://t.co/sixCUqyHiK"	elespanolcom	🔴El siguiente testigo ingeniero profesión centro votación 1-O dejamos pasar mossos ''
Wed May 08 08:38:41 +0000 2019	"""Se ha vacunado a todo el inmobiliario español por lo que ocurre en Madrid"". Por @olgarodri https://t.co/RcofK4xoyY"	elespanolcom	vacunado inmobiliario español ocurre Madrid '' olgarodri
Wed May 08 08:37:00 +0000 2019	Muere una inmigrante y desaparece un niño al volcar una patera en Cádiz https://t.co/nmz2lnTlMb	elespanolcom	Muere inmigrante desaparece niño volcar patera Cádiz
Wed May 08 08:36:20 +0000 2019	"Vasile presiona ‘in extremis’ a la CNMC acusando de ""animadversión"" personal a su presidente https://t.co/zK4sxDZDyE"	elespanolcom	Vasile presiona ‘ extremis ’ CNMC acusando animadversión '' personal presidente
Wed May 08 08:30:54 +0000 2019	"#ChampionsLeague | El naufragio de Messi: desaparece en un nuevo fracaso del Barça en Champions, informa @jpachecom_ 
https://t.co/54yAb4Twrl"	elespanolcom	ChampionsLeague naufragio Messi desaparece nuevo fracaso Barça Champions informa jpachecom_
Wed May 08 08:24:49 +0000 2019	"Trenitalia echa el resto con la liberalización del AVE mientras la SNCF exige las líneas 'premium'. Un artículo de Miguel Elizondo.
https://t.co/X0BhfFuMJm"	elespanolcom	Trenitalia echa resto liberalización AVE mientras SNCF exige líneas 'premium artículo Miguel Elizondo
Wed May 08 08:20:14 +0000 2019	"EN DIRECTO | Comienza la jornada 41 del #JuicioalProcés con la declaración de un ciudadano que el #1-O hizo de voluntario ""para apoyar al proceso. 
https://t.co/cYO8pm6ET5 https://t.co/oLmodsIUkP"	elespanolcom	DIRECTO Comienza jornada 41 JuicioalProcés declaración ciudadano 1-O hizo voluntario apoyar proceso
Wed May 08 08:15:03 +0000 2019	"Telefónica cierra la venta de 11 centros de datos a Asterion por 550 millones de euros. Informa @canocadiz
https://t.co/WtOdqrdxsF"	elespanolcom	Telefónica cierra venta 11 centros datos Asterion 550 millones euros Informa canocadiz
Wed May 08 08:10:11 +0000 2019	Reino Unido participará en las #EleccionesEuropeas  https://t.co/Z58tK5SLgo	elespanolcom	Reino Unido participará EleccionesEuropeas
Wed May 08 08:05:12 +0000 2019	"#EleccionesGenerales2019 | Sánchez urde su pacto con Iglesias ignorando las alarmas de crisis de Bruselas, por @ADPrietoPYC 
https://t.co/OG0dj3nOsL https://t.co/OkS6gudTsd"	elespanolcom	EleccionesGenerales2019 Sánchez urde pacto Iglesias ignorando alarmas crisis Bruselas ADPrietoPYC
Wed May 08 08:04:42 +0000 2019	"El Gobierno de Maduro expulsa al periodista español Joan Guirado de #Venezuela 
https://t.co/c1gOlpcF50"	elespanolcom	Gobierno Maduro expulsa periodista español Joan Guirado Venezuela
Wed May 08 07:59:19 +0000 2019	#ÚLTIMAHORA  Muere el pintor mexicano Rafael Coronel a los 87 años de edad https://t.co/Ce6QKasxW8	elespanolcom	ÚLTIMAHORA Muere pintor mexicano Rafael Coronel 87 años edad
Wed May 08 07:50:24 +0000 2019	"""Se ha vacunado a todo el inmobiliario español por lo que ocurre en Madrid"" https://t.co/aDllK4UTMo"	elespanolcom	vacunado inmobiliario español ocurre Madrid ''
Wed May 08 07:34:40 +0000 2019	Muchos donuts, pero... #ElZarpazo de @dontomasserrano #politica #españa #gobierno #pactos #sanchez #iglesias https://t.co/XbECuAIkTd	elespanolcom	donuts ... ElZarpazo dontomasserrano politica españa gobierno pactos sanchez iglesias
Wed May 08 07:29:02 +0000 2019	El bulo de los yogures de Mercadona: “Estas botellas son muy dañinas” https://t.co/drgJi31hzJ	elespanolcom	bulo yogures Mercadona “ botellas dañinas ”
Wed May 08 05:33:33 +0000 2019	El éxtasis de Morricone: el genio que puso música al cine se despide con un histórico concierto https://t.co/pMvKyzcWGC	elespanolcom	éxtasis Morricone genio puso música cine despide histórico concierto
Wed May 08 05:17:50 +0000 2019	"La sucia jugarreta de Supervivientes a Pantoja: apechuga con tus ""mierdas"" o te piras https://t.co/cHfSYMJc43"	elespanolcom	sucia jugarreta Supervivientes Pantoja apechuga mierdas '' piras
Wed May 08 05:04:03 +0000 2019	Estos son los mejores alimentos para prevenir el cáncer de mama https://t.co/tk6awxs2Za	elespanolcom	mejores alimentos prevenir cáncer mama
